2019-06-02 22:09:15 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 22:09:15 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 22:09:15 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 22:09:15 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 22:09:15 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 22:09:17 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@607b2792] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2019-06-02 22:09:17 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.JBossStandAloneJtaPlatform]
2019-06-02 22:09:34 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: ua.selftaught.hibernate.jpa]
2019-06-02 22:09:34 INFO  Version:46 - HHH000412: Hibernate Core {5.4.3.Final}
2019-06-02 22:09:35 WARN  CachingRegionFactory:48 - org.hibernate.testing.cache.CachingRegionFactory should be only used for testing.
2019-06-02 22:09:35 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2019-06-02 22:09:35 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2019-06-02 22:09:35 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 22:09:35 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 22:09:35 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 22:09:35 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 22:09:35 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 22:09:36 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@607b2792] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2019-06-02 22:09:36 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.JBossStandAloneJtaPlatform]
2019-06-02 22:09:37 INFO  Main:25 - Employee Employee(id=1, name=Dimkas)
2019-06-02 22:10:30 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: ua.selftaught.hibernate.jpa]
2019-06-02 22:10:31 INFO  Version:46 - HHH000412: Hibernate Core {5.4.3.Final}
2019-06-02 22:10:31 WARN  CachingRegionFactory:48 - org.hibernate.testing.cache.CachingRegionFactory should be only used for testing.
2019-06-02 22:10:31 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2019-06-02 22:10:31 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2019-06-02 22:10:31 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 22:10:31 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 22:10:31 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 22:10:31 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 22:10:32 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 22:10:33 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@607b2792] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2019-06-02 22:10:33 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.JBossStandAloneJtaPlatform]
2019-06-02 22:10:33 INFO  Main:25 - Employee Employee(id=1, name=Dimkas)
2019-06-02 22:19:06 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: ua.selftaught.hibernate.jpa]
2019-06-02 22:19:06 INFO  Version:46 - HHH000412: Hibernate Core {5.4.3.Final}
2019-06-02 22:19:06 WARN  CachingRegionFactory:48 - org.hibernate.testing.cache.CachingRegionFactory should be only used for testing.
2019-06-02 22:19:06 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2019-06-02 22:19:06 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2019-06-02 22:19:06 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 22:19:06 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 22:19:06 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 22:19:06 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 22:19:07 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 22:22:46 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: ua.selftaught.hibernate.jpa]
2019-06-02 22:22:46 INFO  Version:46 - HHH000412: Hibernate Core {5.4.3.Final}
2019-06-02 22:22:47 WARN  CachingRegionFactory:48 - org.hibernate.testing.cache.CachingRegionFactory should be only used for testing.
2019-06-02 22:22:47 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2019-06-02 22:22:47 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2019-06-02 22:22:47 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 22:22:47 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 22:22:47 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 22:22:47 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 22:22:47 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 22:36:53 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: ua.selftaught.hibernate.jpa]
2019-06-02 22:36:53 INFO  Version:46 - HHH000412: Hibernate Core {5.4.3.Final}
2019-06-02 22:36:53 WARN  CachingRegionFactory:48 - org.hibernate.testing.cache.CachingRegionFactory should be only used for testing.
2019-06-02 22:36:53 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2019-06-02 22:36:54 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2019-06-02 22:36:54 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 22:36:54 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 22:36:54 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 22:36:54 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 22:36:54 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 22:36:55 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@5432050b] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2019-06-02 22:36:55 WARN  SqlExceptionHelper:230 - SQL Warning Code: 0, SQLState: 00000
2019-06-02 22:36:55 WARN  SqlExceptionHelper:231 - constraint "uk_m0pd4kh9v49rse8kmea4sa95v" of relation "emails" does not exist, skipping
2019-06-02 22:36:55 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.JBossStandAloneJtaPlatform]
2019-06-02 22:36:56 INFO  Main:26 - Employee Employee(id=1, name=Dimkas, emails=[])
2019-06-02 22:36:56 INFO  AbstractBatchImpl:201 - HHH000010: On release of batch it still contained JDBC statements
2019-06-02 22:56:01 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: ua.selftaught.hibernate.jpa]
2019-06-02 22:56:01 INFO  Version:46 - HHH000412: Hibernate Core {5.4.3.Final}
2019-06-02 22:56:02 WARN  CachingRegionFactory:48 - org.hibernate.testing.cache.CachingRegionFactory should be only used for testing.
2019-06-02 22:56:02 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2019-06-02 22:56:02 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2019-06-02 22:56:02 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 22:56:02 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 22:56:02 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 22:56:02 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 22:56:02 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 22:56:04 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@25c5e994] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2019-06-02 22:56:04 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.JBossStandAloneJtaPlatform]
2019-06-02 22:56:04 INFO  Main:23 - Employee Employee(id=1, name=Dimkas, emails=[])
2019-06-02 22:56:04 WARN  SqlExceptionHelper:137 - SQL Error: 0, SQLState: 23502
2019-06-02 22:56:04 ERROR SqlExceptionHelper:142 - ERROR: null value in column "emails_id" violates not-null constraint
  Detail: Failing row contains (1, null, dimkas71@ukr.net).
2019-06-02 22:56:04 INFO  AbstractBatchImpl:201 - HHH000010: On release of batch it still contained JDBC statements
2019-06-02 22:58:06 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: ua.selftaught.hibernate.jpa]
2019-06-02 22:58:06 INFO  Version:46 - HHH000412: Hibernate Core {5.4.3.Final}
2019-06-02 22:58:06 WARN  CachingRegionFactory:48 - org.hibernate.testing.cache.CachingRegionFactory should be only used for testing.
2019-06-02 22:58:06 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2019-06-02 22:58:06 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2019-06-02 22:58:06 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 22:58:06 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 22:58:06 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 22:58:06 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 22:58:07 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 22:58:08 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@28cb9120] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2019-06-02 22:58:08 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.JBossStandAloneJtaPlatform]
2019-06-02 22:58:08 INFO  Main:23 - Employee Employee(id=1, name=Dimkas, emails=[])
2019-06-02 23:04:28 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: ua.selftaught.hibernate.jpa]
2019-06-02 23:04:28 INFO  Version:46 - HHH000412: Hibernate Core {5.4.3.Final}
2019-06-02 23:04:28 WARN  CachingRegionFactory:48 - org.hibernate.testing.cache.CachingRegionFactory should be only used for testing.
2019-06-02 23:04:28 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2019-06-02 23:04:28 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2019-06-02 23:04:28 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 23:04:28 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 23:04:28 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 23:04:28 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 23:04:29 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 23:04:30 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@25c5e994] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2019-06-02 23:04:30 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.JBossStandAloneJtaPlatform]
2019-06-02 23:04:30 INFO  Main:23 - Employee Employee(id=1, name=Dimkas, emails=[dimkas71@ukr.net, dimkas71g@gmail.com])
2019-06-02 23:05:10 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: ua.selftaught.hibernate.jpa]
2019-06-02 23:05:10 INFO  Version:46 - HHH000412: Hibernate Core {5.4.3.Final}
2019-06-02 23:05:10 WARN  CachingRegionFactory:48 - org.hibernate.testing.cache.CachingRegionFactory should be only used for testing.
2019-06-02 23:05:10 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2019-06-02 23:05:10 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2019-06-02 23:05:10 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 23:05:10 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 23:05:10 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 23:05:10 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 23:05:11 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 23:05:12 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@25c5e994] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2019-06-02 23:05:12 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.JBossStandAloneJtaPlatform]
2019-06-02 23:05:12 INFO  Main:23 - Employee Employee(id=1, name=Dimkas, emails=[dimkas71@ukr.net])
2019-06-02 23:08:40 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: ua.selftaught.hibernate.jpa]
2019-06-02 23:08:41 INFO  Version:46 - HHH000412: Hibernate Core {5.4.3.Final}
2019-06-02 23:08:41 WARN  CachingRegionFactory:48 - org.hibernate.testing.cache.CachingRegionFactory should be only used for testing.
2019-06-02 23:08:41 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2019-06-02 23:08:41 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2019-06-02 23:08:41 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 23:08:41 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 23:08:41 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 23:08:41 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 23:08:41 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 23:08:42 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@6ad5923a] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2019-06-02 23:08:43 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.JBossStandAloneJtaPlatform]
2019-06-02 23:08:43 INFO  Main:23 - Employee Employee(id=1, name=Dimkas, emails=[dimkas71@ukr.net, dimkas71g@gmail.com], phones=[])
2019-06-02 23:10:56 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: ua.selftaught.hibernate.jpa]
2019-06-02 23:10:56 INFO  Version:46 - HHH000412: Hibernate Core {5.4.3.Final}
2019-06-02 23:10:56 WARN  CachingRegionFactory:48 - org.hibernate.testing.cache.CachingRegionFactory should be only used for testing.
2019-06-02 23:10:56 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2019-06-02 23:10:57 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2019-06-02 23:10:57 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 23:10:57 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 23:10:57 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 23:10:57 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 23:10:57 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 23:10:58 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@61533ae] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2019-06-02 23:10:58 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.JBossStandAloneJtaPlatform]
2019-06-02 23:10:58 INFO  Main:23 - Employee Employee(id=1, name=Dimkas, emails=[dimkas71@ukr.net, dimkas71g@gmail.com], phones=[])
2019-06-02 23:12:19 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: ua.selftaught.hibernate.jpa]
2019-06-02 23:12:20 INFO  Version:46 - HHH000412: Hibernate Core {5.4.3.Final}
2019-06-02 23:12:20 WARN  CachingRegionFactory:48 - org.hibernate.testing.cache.CachingRegionFactory should be only used for testing.
2019-06-02 23:12:20 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2019-06-02 23:12:20 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2019-06-02 23:12:20 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://127.0.0.1:5432/hibernate]
2019-06-02 23:12:20 INFO  pooling:124 - HHH10001001: Connection properties: {user=postgres, password=****}
2019-06-02 23:12:20 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2019-06-02 23:12:20 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2019-06-02 23:12:20 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
2019-06-02 23:12:21 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@45f24169] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
